-10.244013736204224, -0.6776327788673915
-8.414517140834803, -0.46326438278409166
-6.2010927937443725, -0.26136165960670965
-4.245816435720641, -0.028088864672093372
-2.2243559644907123, 0.18004669495824777
-0.07681625498110378, 0.4039421593735475
1.7535787672644219, 0.6088770732577746
3.927563514348641, 0.831765057490347
6.1154412507405596, 1.0252417786513832
7.69577412580432, 1.1766454245011881
9.658836850087603, 1.3281613737105054
11.944135347266204, 1.4451814743228155
13.27590345327502, 1.5273313818064094
13.978772746012297, 1.5149592950334188
15.119415507911647, 1.4605782649120167
16.19644964698294, 1.4042918211242146
18.270018877026814, 1.3332037945526287
20.265604654224987, 1.2771868788276568
